"2187","Wayllamkay","Obrajes","\N","\N","\N","Llank’an","positive"
"2188","waylluy","ternura","\N","\N","\N","llampu kay","positive"
"2189","Wayna","Joven","\N","\N","\N","Wayna","positive"
"2190","Wayra","aire","viento","\N","\N","wayra","neutral"
"2191","Wayrakata","Atmósfera","\N","\N","\N","Atmósfera","neutral"
"2192","wayramaytu","Atmósfera","\N","\N","\N","Atmósfera","neutral"
"2193","Wayrayay","Volatilidad","\N","\N","\N","Volatilidad nisqa","negative"
"2194","Wayru","Octubre","\N","\N","\N","Octubre killa","neutral"
"2195","WAYRU killa","Octubre","\N","\N","\N","Octubre killa","neutral"
"2196","Wayta","Clavel","\N","\N","\N","Clavel","neutral"
"2197","Wañuna","Morir","\N","\N","\N","Wañuy","negative"
"2198","Wañuy","Muerte","\N","\N","\N","Wañuy","negative"
"2199","Wañuykamachiy","Ley de inquisición","\N","\N","\N","inquisición nisqa kamachiy","negative"
"2200","Wichay","Subida","\N","\N","\N","Wichay","neutral"
"2201","Wichay suyu","Sur","\N","\N","\N","Qulla","neutral"
"2202","Wichayana","Ascender","\N","\N","\N","Wichay","positive"
"2203","Wichisuni","Alto","\N","\N","\N","Hatun","neutral"
"2204","Wichkachik","Paréntesis","\N","\N","\N","Paréntesis nisqa","neutral"
"2205","Wichkak chupa","Comilla.","\N","\N","\N","cita.","neutral"
"2206","Wichkashka","Encerrado","\N","\N","\N","Wichqasqa","negative"
"2207","Wika","Excremento","\N","\N","\N","Excremento","negative"
"2208","Wikar","Cintura","\N","\N","\N","Wiqaw","neutral"
"2209","Wiki","Lágrima","\N","\N","\N","Wiqi","negative"
"2210","Wikka mayu","Sumo sacerdote","\N","\N","\N","Uma sacerdote","neutral"
"2211","Wiksa","Barriga","\N","\N","\N","Wiksa","neutral"
"2212","Wikuriy","Flexibilidad","\N","\N","\N","Flexibilidad nisqa","positive"
"2213","Wilka","Ritos","\N","\N","\N","ritokuna","positive"
"2214","Wilkana","Rito","\N","\N","\N","Rito","positive"
"2215","muchana","Adorar","\N","\N","\N","Adorar","positive"
"2216","Wilkana","Adorar","\N","\N","\N","Adorar","positive"
"2217","Wilkay","Sagrado","\N","\N","\N","Qapaq","positive"
"2218","Willachik","Noticia","\N","\N","\N","Willaykuna","neutral"
"2219","Willak hillay","Medio de comunicación","\N","\N","\N","Medios de comunicación nisqakuna","positive"
"2220","Willak pirka","Periódico mural","\N","\N","\N","Periódico mural","neutral"
"2221","Willak yuyay","Oración enunciativa","\N","\N","\N","declarativa nisqa rimay","neutral"
"2222","Willakpirka","Periódico mural.","\N","\N","\N","Periódico mural.","neutral"
"2223","Willana","informar","Avisar","\N","\N","willay","positive"
"2224","Willayhillay","Medio de Comunicación.","\N","\N","\N","Medios de comunicación nisqakuna.","positive"
"2225","Willaykancha","Medios de comunicación","\N","\N","\N","Medios de comunicación nisqakuna","positive"
"2226","Williku","Espermatozoide","\N","\N","\N","Espermatozoide nisqa","neutral"
"2227","Wilyay","Llamarada","\N","\N","\N","Llamayu","negative"
"2228","lumyay","Llamarada","\N","\N","\N","Llamayu","negative"
"2229","Winkuchikkuna","Paréntesis.","\N","\N","\N","Paréntesis nisqa.","neutral"
"2230","Winkuk","Llaves.","\N","\N","\N","Llavekuna.","neutral"
"2231","Wirakucha","pelirojo","rubio","\N","\N","puka chukcha","neutral"
"2232","WISIYAY","Crema","\N","\N","\N","Crema","neutral"
"2233","Wisnu","Materia","\N","\N","\N","Rimana","neutral"
"2234","Wisya","Crema","\N","\N","\N","Crema","neutral"
"2235","Witikwitik","Tambalear","\N","\N","\N","Stagger","negative"
"2236","Witsyayay","Subirse","\N","\N","\N","wichay","neutral"
"2237","Wiwakamay","Ganadería","\N","\N","\N","Waka uyway","neutral"
"2238","WIWAKUNA","ANIMALES","\N","\N","\N","ANIMALES","neutral"
"2239","Wiwika","Oveja","\N","\N","\N","Chita","neutral"
"2240","Wiña","generación","\N","\N","\N","ruway","neutral"
"2241","Wiñachina","Criar","\N","\N","\N","Uyway","positive"
"2242","Wiñachishka shimi","Neologismo","\N","\N","\N","Neologismo nisqa","neutral"
"2243","Wiñakukllachak","Almácigos","\N","\N","\N","Mallkikuna","neutral"
"2244","Wiñana","Crecer","\N","\N","\N","Wiñay","positive"
"2245","Wiñari","Desarrollo","\N","\N","\N","Wiñay","positive"
"2246","Wiñarikpukyu","vertiente","Fuente","\N","\N","qata","neutral"
"2247","Wiñarina","Desarrollar","\N","\N","\N","Wiñay","positive"
"2248","Wiñay","Siempre","\N","\N","\N","Sapa kuti","neutral"
"2249","Wiñay kawsay kallaripi rurayta kamay","Arqueología","\N","\N","\N","Arqueología","neutral"
"2250","Wiñaykawsay","Historia","\N","\N","\N","Willarina","neutral"
"2251","Wiñaykawsay imakuna","Hechos históricos","\N","\N","\N","Hechos históricos nisqamanta","neutral"
"2252","Wiñaykawsay kallariy","Prehistoria","\N","\N","\N","Ñawpa pacha","neutral"
"2253","Wiñaykaysay kallari","Inicio de la historia prehistoria","\N","\N","\N","Ñawpa pachamanta willaypa qallariynin","neutral"
"2254","Yachakuna","Aprender","\N","\N","\N","Yachakuy","positive"
"2255","Yachana","Saber","\N","\N","\N","Yachay","positive"
"2256","YACHANA WASI","Escuela","\N","\N","\N","Yachay wasi","positive"
"2257","Yachapayay","Dramatización.","\N","\N","\N","Dramatización nisqa.","neutral"
"2258","Yachariy","Estar acostumbrado","\N","\N","\N","Yachasqa kay","negative"
"2259","Yachay","Ciencia","educación","\N","\N","Ciencia","positive"
"2260","Yachay pampa","Area.","\N","\N","\N","Panpa.","neutral"
"2261","Yachay ñan","Proceso metodológico","\N","\N","\N","proceso metodológico nisqamanta","neutral"
"2262","Yachayay","enterarse","\N","\N","\N","maskay","neutral"
"2263","Yachaykamachik","Ley de Educación","\N","\N","\N","Ley de educación","neutral"
"2264","Yachaykancha","Área","\N","\N","\N","Panpa","neutral"
"2265","Yachaykuna","Sabiduría","\N","\N","\N","Yachay","positive"
"2266","Yachaypa hillay","Material didáctico","\N","\N","\N","Yachachinapaq kaqkuna","neutral"
"2267","Yachaypak hillay","Recurso didáctico","\N","\N","\N","yachachinapaq yanapakuy","neutral"
"2268","Yachayruray","Práctica","\N","\N","\N","Yachapay","positive"
"2269","Yachayshuti","Título","\N","\N","\N","Suti","neutral"
"2270","Yachayta taripana","Dominio del conocimiento.","\N","\N","\N","Yachay kamachiy.","positive"
"2271","Yachayta taripay","Dominio del conocimiento","\N","\N","\N","yachaypa kamachiynin","positive"
"2272","Yachayta wallpay","Creación del conocimiento","\N","\N","\N","yachay kamay","positive"
"2273","Yachayta willana","Socialización del conocimiento","\N","\N","\N","Yachaykunapa socialización nisqa","positive"
"2274","Yachayta wiñachiy","Creación del conocimiento.","\N","\N","\N","Yachaykunata kamay.","positive"
"2275","Yachaywa","Tema.","\N","\N","\N","Sasachay.","neutral"
"2276","Yachaywan rurana","Aplicación del conocimiento","\N","\N","\N","Yachaykunata churana","positive"
"2277","Yachayyuyay","Teoría","\N","\N","\N","Teoría","neutral"
"2278","Yachayñan","Metodología","\N","\N","\N","Metodología nisqa","neutral"
"2279","Yaksina","Fundir","\N","\N","\N","Chulluchiy","neutral"
"2280","Yaksishka","Fundido","\N","\N","\N","Chullusqa","neutral"
"2281","Yaku","Agua","\N","\N","\N","Yaku","positive"
"2282","Yaku ishpa","Orina","\N","\N","\N","Urina","neutral"
"2283","Yaku larka","Canal de riego","\N","\N","\N","Yaku kanal","positive"
"2284","Yaku shunku","Hígado","\N","\N","\N","Kichpan","neutral"
"2285","Yakuhampik Chuyayachik Yachuchik","Cloración del agua","\N","\N","\N","yakupi cloración nisqa","negative"
"2286","Yakukamay","Hidrografía","\N","\N","\N","Hidrografía nisqa","neutral"
"2287","Yakumuyuyallpa","Isla tierra rodeade de agua","\N","\N","\N","Yakuwan muyurisqa isla allpa","neutral"
"2288","Yakushushuy","Decantación","\N","\N","\N","decantación","negative"
"2289","Yakuyachik","Disolvente","\N","\N","\N","disolvente nisqa","neutral"
"2290","Yakuyachina","Disolver","\N","\N","\N","Chulluchiy","neutral"
"2291","Yakuyachiy","derretir","\N","\N","\N","chulluchiy","neutral"
"2292","Yakuyakkuri","Golfo","\N","\N","\N","Golfo","neutral"
"2293","Yakuyashka","Líquido","\N","\N","\N","Yaku","neutral"
"2294","Yakwallpa","Anfibios","\N","\N","\N","anfibiokuna","neutral"
"2295","Yalli paktachik","Complemento Directo.","\N","\N","\N","Complemento directo nisqa.","neutral"
"2296","Yallichawpiyak","Moda","\N","\N","\N","Moda","neutral"
"2297","Yallilutsayak","Proporción geométrica o directa","\N","\N","\N","Proporción geométrica o directa nisqa","neutral"
"2298","Yallimanya","Cateto mayor.","\N","\N","\N","Hatun misi.","neutral"
"2299","Yallishka","Mayor que","\N","\N","\N","Aswan hatunmanta","neutral"
"2300","Yallishka pacha","Tiempo pasado","\N","\N","\N","Ñawpa pacha","neutral"
"2301","Yalliyak pakiyupay","Fracción inpropia","\N","\N","\N","mana allin fracción","neutral"
"2302","Yana sara","Maíz negro","\N","\N","\N","yana sara","neutral"
"2303","Yana shunku","Riñón","\N","\N","\N","Lulun","neutral"
"2304","Yana yana","Negro intenso","\N","\N","\N","ukhu yana","neutral"
"2305","Yanakuna","servidumbre","\N","\N","\N","sirviente kay","negative"
"2306","Yanantina","Aporcar","\N","\N","\N","qata","neutral"
"2307","kutuna","Aporcar","\N","\N","\N","qata","neutral"
"2308","hatun hallmana","Aporcar","\N","\N","\N","qata","neutral"
"2309","Yanapak wasi","Agencia de desarrollo","\N","\N","\N","wiñariy wasi","positive"
"2310","Yanapak wasikuna","Instituciones","\N","\N","\N","Institucionkuna","neutral"
"2311","Yanapana","Ayudar","\N","\N","\N","Yanapay","positive"
"2312","Yanapanka","servicio","\N","\N","\N","yanapakuy","positive"
"2313","Yanapay","Servicio","Servir","\N","\N","Yanapakuy","positive"
"2314","Yanapayana","Solidarizar","\N","\N","\N","Solidarización","positive"
"2315","Yanapayaymanta","Solidadaridad","\N","\N","\N","Solidaridad nisqa","positive"
"2316","Yankakapak","Politiquero","\N","\N","\N","pulitiku runa","negative"
"2317","Yankakichuna","Invadir","\N","\N","\N","Incursión","negative"
"2318","Yankakichuy","Invasión","\N","\N","\N","Invasión","negative"
"2319","Yankichik","Agentes","\N","\N","\N","Agentekuna","neutral"
"2320","Yankina","Modificar","\N","\N","\N","Modificar","neutral"
"2321","Yankina","Cambiar","\N","\N","\N","Tikray","neutral"
"2322","Shukmanyachina","Cambiar","\N","\N","\N","Tikray","neutral"
"2323","Yankinachik","Agente modificador","\N","\N","\N","agente modificador nisqa","neutral"
"2324","Yankiy","Cambio","\N","\N","\N","Tikray","neutral"
"2325","Yanuna","Cocinar","\N","\N","\N","Yanuy","neutral"
"2326","Yanuna uku","Cocina","\N","\N","\N","Yanuna","neutral"
"2327","Yapa tantachiy","Conjunto unión","\N","\N","\N","union churasqa","neutral"
"2328","Yapakullki","Monto","\N","\N","\N","Chanin","neutral"
"2329","Yapakullkina","Usura","\N","\N","\N","Usuria","negative"
"2330","Yapakutinchiklla","Frecuencia acumulada","\N","\N","\N","Frecuencia acumulada nisqa","neutral"
"2331","Yapalutsay","Proporcionalidad directa","\N","\N","\N","proporcionalidad directa nisqa","neutral"
"2332","Yaparikkuna","Sumandos","\N","\N","\N","yapan","neutral"
"2333","Yapatantachi","Unión de conjuntos.","\N","\N","\N","Unión de conjuntos.","neutral"
"2334","Yapuk","Arador","\N","\N","\N","Yapuq","neutral"
"2335","Yari","Sentido","\N","\N","\N","Musyay","neutral"
"2336","Yariyachina","Percibir","\N","\N","\N","Musyay","neutral"
"2337","Yarkay","hambre","\N","\N","\N","yarqay","negative"
"2338","Yawar","Sangre","\N","\N","\N","Yawar","neutral"
"2339","Yawar ayllunikiyashka","Grados de consanguinidad","\N","\N","\N","Grados de consanguinidad nisqa","neutral"
"2340","Yawar Muyuri","Circulación de sangre","\N","\N","\N","yawar puriy","neutral"
"2341","Yawarchakruri","Mestizaje","\N","\N","\N","De raza mixta","neutral"
"2342","Yawarmuyuriy","Circulatorio sanguíneo","\N","\N","\N","yawar puriy","neutral"
"2343","YAWARPURIY","Presión Arterial","\N","\N","\N","Yawarpa tanqaynin","neutral"
"2344","Yawati","Tortuga","\N","\N","\N","Charapa","neutral"
"2345","Yawatisuyu","Región Insular Galápagos","\N","\N","\N","Galápagos wat'a suyu","neutral"
"2346","Yawri","Aguja","\N","\N","\N","Aguja","negative"
"2347","Yaya","Padre","\N","\N","\N","Tayta","positive"
"2348","tayta","Papá","\N","\N","\N","Tayta","positive"
"2349","Yaykuchiy","Introducción física","\N","\N","\N","aychapi riqsichiy","neutral"
"2350","satiy","Introducción física","\N","\N","\N","aychapi riqsichiy","neutral"
"2351","Yaykuna","entrar","\N","\N","\N","haykuy","neutral"
"2352","Yukuna","Aparear","\N","\N","\N","Masa","positive"
"2353","yumana","Aparear","\N","\N","\N","Masa","positive"
"2354","Yuma","Semen","\N","\N","\N","Semen","neutral"
"2355","Yumariy","unirse sexualmente","\N","\N","\N","sexualmente hukllawakuy","positive"
"2356","Yumay","Semen","\N","\N","\N","Semen","neutral"
"2357","Yupachay","Cortesía","\N","\N","\N","Cortesia","positive"
"2358","Yupachi","Conteo","\N","\N","\N","yupay","neutral"
"2359","Yupana","Contar","\N","\N","\N","Yupay","neutral"
"2360","Yupay chani","Valor absoluto","\N","\N","\N","Chiqap chaninchasqa","neutral"
"2361","Yupaychana","Agradecer","\N","\N","\N","Riqsikuy","positive"
"2362","Yupaychani","Gracias","\N","\N","\N","Riqsikuyki","positive"
"2363","Yupaykamay","Matemática","\N","\N","\N","Yupay yachay","neutral"
"2364","Yupaykamay hillaykuna","Materiales didácticos de la matemática","\N","\N","\N","Yupay yachaymanta yachachinapaq kaqkuna","neutral"
"2365","Yupaykamaychi","Sistema numérico","\N","\N","\N","Sistema numérico nisqa","neutral"
"2366","Yupaykamaychi yuyay","Pensamiento lógico matemático","\N","\N","\N","matemático lógico nisqa yuyay","neutral"
"2367","Yupaykamayuk","Matemático","\N","\N","\N","Yupay yachay","neutral"
"2368","Yupaykuna","Los números","\N","\N","\N","Chay yupaykuna","neutral"
"2369","Yupaykuska","Recta numérica","\N","\N","\N","Yupay chiru","neutral"
"2370","YUPAYLLI","Cuenta Bancaria","\N","\N","\N","Bancopi yupay","neutral"
"2371","Yupaymillka","Esquema numérico","\N","\N","\N","yupay esquema","neutral"
"2372","Yupaynikichik","Calculadora","\N","\N","\N","Yupaychaq","neutral"
"2373","Yupaypurachi","Razón","\N","\N","\N","Imarayku","positive"
"2374","Yupayrurayri","Operación Aritmética","\N","\N","\N","Operación Aritmética nisqa","neutral"
"2375","Yura","Planta","\N","\N","\N","Yura","neutral"
"2376","Yurak","Blanco","\N","\N","\N","Yuraq","neutral"
"2377","Yurak sara","Maíz blanco","\N","\N","\N","Yuraq sara","neutral"
"2378","Yurak shunku","Pulmón","\N","\N","\N","Pulmón","neutral"
"2379","Yurakamak","Forestal","\N","\N","\N","Sacha sacha","neutral"
"2380","YURAKUNA","PLANTAS","\N","\N","\N","QURAKUNA","neutral"
"2381","Yutay","Influencia","\N","\N","\N","Influencia","negative"
"2382","Yuyakillkalla","Carta","\N","\N","\N","Carta","neutral"
"2383","Yuyakyashka","Vejez","\N","\N","\N","Machuyay","negative"
"2384","Yuyana","Pensar","\N","\N","\N","Umanchay","positive"
"2385","Yuyarikkuna","Reflexiones","\N","\N","\N","yuyaymanaykuna","positive"
"2386","Yuyarina","Reflexionar","\N","\N","\N","Qawachiy","positive"
"2387","Yuyasha","Cautela","\N","\N","\N","Waqaychasqa","positive"
"2388","Yuyay","Pensamieto","\N","\N","\N","Umanchay","positive"
"2389","Yuyay awariy","Sintaxis","\N","\N","\N","Sintaxis nisqa","neutral"
"2390","Yuyay kaspi","Línea imaginaria","\N","\N","\N","Imaginaria chiru","neutral"
"2391","Yuyay paktay","Unidad de criterio","\N","\N","\N","Unidad de criterio","neutral"
"2392","Yuyay rurayri","Problemas razonados.","\N","\N","\N","razonasqa sasachakuykunata.","positive"
"2393","Yuyaychipukllay","Rompecabezas","\N","\N","\N","Puzzle","neutral"
"2394","Yuyaynikik","Software","\N","\N","\N","Software","positive"
"2395","Yuyaynina","Opinar","\N","\N","\N","Yuyay","positive"
"2396","Yuyaypaktana","Concertar.","\N","\N","\N","Allichay.","positive"
"2397","Yuyayrikuchik","Determinación","definición","\N","\N","Determinacion","neutral"
"2398","Yuyayrina","Concentrar","\N","\N","\N","Chawpichasqa","positive"
"2399","Yuyu","Nabo","\N","\N","\N","Nabo","neutral"
"2400","panra","Nabo","\N","\N","\N","Nabo","neutral"
"2401","Zampu","calabaza","Sambo","\N","\N","lakawiti","neutral"
"2402","ZIRMAPUTULLI","pila","Bateria","\N","\N","qutu","neutral"
"2403","Ñachu","ya es","ya está","\N","\N","ñam kachkan","neutral"
"2404","Ñakariy","Pasión de placer","\N","\N","\N","kusikuy pasión","positive"
"2405","Ñankamu","Guía","\N","\N","\N","Qatina","positive"
"2406","Ñapash shamuna pacha","Futuro inmediato","\N","\N","\N","Hamuq pacha chaylla","neutral"
"2407","Ñawchina","Auxiliar","cooperar","influenciar","contribuir","Yanapaq","positive"
"2408","yanapana","Auxiliar","\N","\N","\N","Yanapaq","positive"
"2409","Ñawi","Cara- rostro","\N","\N","\N","Uya","neutral"
"2410","Ñawi chakata","Glándula pineal","\N","\N","\N","Glándula pineal","neutral"
"2411","Ñawi chichu","Mejilla","\N","\N","\N","Uya","neutral"
"2412","Ñawi lulun","Ojo","\N","\N","\N","Ñawi","neutral"
"2413","Ñawi millma","Pestaña","\N","\N","\N","Tab","neutral"
"2414","Ñawi pata millma","Ceja","\N","\N","\N","Ceja","neutral"
"2415","killkakatina","Leer","\N","\N","\N","Ñawinchay","positive"
"2416","Ñawirina","Leer","\N","\N","\N","Ñawinchay","positive"
"2417","Ñawpa","Delante tiempo","\N","\N","\N","ñawpaqmanta pacha","neutral"
"2418","Ñawpa kawsay pacha","Eras Antiguas","\N","\N","\N","ñawpa pachakuna","neutral"
"2419","Ñawpa pachak","largos siglos","\N","\N","\N","unay pachak watakuna","neutral"
"2420","watakuna","largos siglos","\N","\N","\N","unay pachak watakuna","neutral"
"2421","Ñawpa uma tullu","Hueso frontal del cráneo","\N","\N","\N","uma tullu ñawpaq tullu","neutral"
"2422","Ñawpak","Principales","\N","\N","\N","Qullana","neutral"
"2423","Ñawpakawsay imarikuchi kunakamay","Vestigios Arqueológicos","\N","\N","\N","Restos arqueológicos nisqamanta","neutral"
"2424","Ñawpana","Adelantar","\N","\N","\N","Ñawpariy","positive"
"2425","Ñawpanchina","Promover","\N","\N","\N","Riqsichiy","positive"
"2426","Ñawpapacha","Paleolítico","\N","\N","\N","Paleolítico nisqa","neutral"
"2427","Ñawparimay","Mito","cuento","leyenda","\N","Ñawpa rimay","neutral"
"2428","Ñaña","Hermana entre hermanas","\N","\N","\N","ñañakuna ukhupi ñaña","neutral"
"2429","Ñañakay","hermandad entre mujeres","\N","\N","\N","warmikuna ukhupi sororidad","positive"
"2430","Ñañu","Delgado","\N","\N","\N","Tullu","positive"
"2431","Ñañu chunchulli","Intestino delgado","\N","\N","\N","Huch’uy wiksa","neutral"
"2432","Ñuka","mio","Yo","mia","\N","mina","neutral"
"2433","Ñukanchik","Nosotras","Nosotros","\N","\N","Ñuqanchik","neutral"
"2434","Ñukanchikpa","nuestra","Nuestro","\N","\N","ñuqanchikpa","neutral"
"2435","Ñukapa Yuyaymanta","De mi consideración","\N","\N","\N","de mi consideración","neutral"
"2436","Ñukik","sensual","\N","\N","\N","sensual","positive"
"2437","ñunu","leche","\N","\N","\N","leche","neutral"
"2438","ñutalla","Sutil","\N","\N","\N","Llaqlla","positive"
"2439","ñutku","Seso","\N","\N","\N","Ñutqu","neutral"
"2440","Ñutu- amuk","Suave","\N","\N","\N","Llanpu","positive"
"2441","amuk","blando","\N","\N","\N","llanpu","positive"
"2442","Ñutuñachina","Ablandar","\N","\N","\N","Llampuchiy","neutral"
